2020-03-23 22:37:29.064550	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=Histone+ChIP-seq&assay_title=DNase-seq&assembly=hg19&target.label=H3K27ac&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR666TFS/	ENCSR666TFS	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	foreskin keratinocyte male newborn	foreskin keratinocyte		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF588QGH/,/files/ENCFF259THD/,/files/ENCFF704OXU/,/files/ENCFF783BVV/,/files/ENCFF570CUY/,/files/SRR2172670/,/files/SRR2172653/,/files/ENCFF565AMG/,/files/ENCFF044SLO/,/files/ENCFF981KET/,/files/ENCFF984WFI/,/files/ENCFF166BMF/,/files/ENCFF708SYF/,/files/ENCFF919TNX/,/files/ENCFF640APB/,/files/ENCFF301DZA/,/files/ENCFF899YFF/,/files/ENCFF718OSV/,/files/ENCFF061ZZS/,/files/ENCFF561BVP/,/files/ENCFF029MWK/,/files/ENCFF922CNR/,/files/ENCFF782LVK/,/files/ENCFF671FIE/,/files/ENCFF928WKK/,/files/ENCFF977OGU/,/files/ENCFF795JEZ/	/reference-epigenomes/ENCSR695BUY/	ENCBS810OKS	1	2,1	ENCAB000APF	Homo sapiens	newborn											/replicates/adef417e-034c-4705-b93a-25ca6700bbf8/,/replicates/22d9e323-25ea-4094-b130-89eab6da481b/
/experiments/ENCSR002YRE/	ENCSR002YRE	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	IMR-90	IMR-90		Bing Ren, UCSD	Roadmap	released	/files/ENCFF776KAB/,/files/ENCFF775YTI/,/files/ENCFF419OFF/,/files/ENCFF734UGN/,/files/ENCFF704RXG/,/files/ENCFF200XEH/,/files/ENCFF714GAO/,/files/ENCFF464TPI/,/files/ENCFF843EAG/,/files/ENCFF146UYU/,/files/ENCFF719ZHY/,/files/ENCFF931BBL/,/files/ENCFF071VOI/,/files/ENCFF053ZWE/,/files/ENCFF134XAW/,/files/ENCFF437DDC/,/files/ENCFF164BAU/,/files/ENCFF952WUG/,/files/ENCFF519DLP/,/files/ENCFF087QDP/,/files/ENCFF591QTZ/,/files/ENCFF751MBQ/,/files/ENCFF303XLU/,/files/ENCFF899APS/,/files/ENCFF531EGX/,/files/ENCFF694SUT/,/files/ENCFF023PLK/,/files/ENCFF301PRA/,/files/ENCFF287LOJ/,/files/ENCFF551XUX/,/files/ENCFF834HNV/,/files/ENCFF805SYF/,/files/ENCFF073VZT/,/files/ENCFF669IMU/,/files/ENCFF291XAW/,/files/ENCFF678QLP/,/files/ENCFF399XYA/,/files/ENCFF803HKN/,/files/ENCFF694JJX/,/files/ENCFF418UEH/,/files/ENCFF801HPN/,/files/ENCFF663RRL/,/files/ENCFF943YWJ/,/files/ENCFF732SKL/,/files/ENCFF907GKJ/,/files/ENCFF730BVO/,/files/ENCFF346ZWB/,/files/ENCFF586ZHM/,/files/ENCFF512ADV/	/reference-epigenomes/ENCSR596VTT/	ENCBS754TWW,ENCBS992YMT	1,2	1,2	ENCAB000APD,ENCAB000APC	Homo sapiens	embryonic	16 weeks										/replicates/e7b7d3f0-b205-4e81-95d3-b217ceaf5cb1/,/replicates/d7c8e693-8820-4570-b1c5-a7c9e59d9c43/,/replicates/d7666e23-44ed-45bd-92cc-54823a11d399/
/experiments/ENCSR735SLW/	ENCSR735SLW	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	parathyroid adenoma male adult (62 years)	parathyroid adenoma		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF834RRG/,/files/ENCFF861QIW/,/files/ENCFF357EEW/,/files/ENCFF003ETY/,/files/ENCFF041FCU/,/files/ENCFF109KEU/,/files/ENCFF982DMF/,/files/ENCFF446LDJ/,/files/ENCFF122JJG/,/files/ENCFF599XUA/,/files/ENCFF915INB/,/files/ENCFF746NKE/,/files/ENCFF648QGR/,/files/ENCFF191QUY/,/files/ENCFF468FML/,/files/ENCFF647ACC/,/files/ENCFF079LWK/,/files/ENCFF003ZLW/		ENCBS785UMH	1	1,2	ENCAB000AQN	Homo sapiens	adult	62 years										/replicates/9b25d383-074d-46b3-a1b2-eb3f56cee8e2/,/replicates/4cb6c7e4-8d5e-43d4-b102-5984d368b93a/
/experiments/ENCSR000EUT/	ENCSR000EUT	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	HCT116	HCT116	H3K27ac ChIP-seq on human HCT-116	Peggy Farnham, USC	ENCODE	released	/files/ENCFF000VCN/,/files/ENCFF000VCO/,/files/ENCFF000VCP/,/files/ENCFF000VCQ/,/files/ENCFF000VCS/,/files/ENCFF000VCU/,/files/ENCFF001VCO/,/files/ENCFF577INZ/,/files/ENCFF564WXV/,/files/ENCFF068RBY/,/files/ENCFF483YGT/,/files/ENCFF560CAH/,/files/ENCFF450AGJ/,/files/ENCFF195NGF/,/files/ENCFF006YLD/,/files/ENCFF329BPA/,/files/ENCFF184OWV/,/files/ENCFF126HQH/,/files/ENCFF720QUD/,/files/ENCFF311ODH/,/files/ENCFF482OYW/,/files/ENCFF227RRY/,/files/ENCFF610DPL/,/files/ENCFF083ADY/,/files/ENCFF083XMT/,/files/ENCFF589TSP/,/files/ENCFF009QKI/,/files/ENCFF056PKC/,/files/ENCFF246TZC/,/files/ENCFF570UFJ/,/files/ENCFF436VPF/,/files/ENCFF244KHJ/,/files/ENCFF944ZHX/,/files/ENCFF701CEM/,/files/ENCFF920OYT/,/files/ENCFF187ESL/,/files/ENCFF848QAX/,/files/ENCFF356WHT/,/files/ENCFF130JBP/,/files/ENCFF590YIB/,/files/ENCFF026GXH/,/files/ENCFF401XSL/,/files/ENCFF588PEC/	/reference-epigenomes/ENCSR309SGV/,/reference-epigenomes/ENCSR361KMF/	ENCBS409MTT	2,1	1	ENCAB000ANA	Homo sapiens	adult											/replicates/37309007-55b2-4967-972e-f6e9de00dcdf/,/replicates/3d936a9b-843a-411a-90f7-c702b24351d8/
/experiments/ENCSR305ISQ/	ENCSR305ISQ	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	mucosa of rectum female adult (50 years)	mucosa of rectum		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF061AKN/,/files/ENCFF271CKO/,/files/ENCFF309CUV/,/files/ENCFF095WQF/,/files/ENCFF477LEH/,/files/ENCFF305IAS/,/files/ENCFF019SLT/,/files/ENCFF668FFL/,/files/ENCFF599FIX/,/files/ENCFF529JYD/,/files/ENCFF419ETQ/,/files/ENCFF324LPA/,/files/ENCFF821FYA/,/files/ENCFF570JAO/,/files/ENCFF647BNU/,/files/ENCFF299NWK/,/files/ENCFF607CGN/,/files/ENCFF081JGK/,/files/ENCFF580YXN/,/files/ENCFF381DFZ/,/files/ENCFF990WLW/,/files/ENCFF496QQR/	/reference-epigenomes/ENCSR279UVL/	ENCBS022KBA	1	2	ENCAB000AQN	Homo sapiens	adult	50 years										/replicates/834576f3-4fb9-48c6-863c-0a98c2c5a69b/
/experiments/ENCSR170MAJ/	ENCSR170MAJ	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	spleen male child (3 years)	spleen		Bing Ren, UCSD	Roadmap	released	/files/ENCFF063UMS/,/files/ENCFF825ZUF/,/files/ENCFF169NWV/,/files/ENCFF109OQV/,/files/ENCFF329WJV/,/files/ENCFF499NVT/,/files/ENCFF294GGY/,/files/ENCFF682OYE/,/files/ENCFF236GMK/,/files/ENCFF872QWP/,/files/ENCFF703WOL/,/files/ENCFF250RPZ/,/files/ENCFF328GXR/,/files/ENCFF529KNT/,/files/ENCFF158FZE/,/files/ENCFF522NPC/,/files/ENCFF523EEL/		ENCBS647ATB	1	1	ENCAB000ADS	Homo sapiens	child	3 years										/replicates/46552086-d1a9-4395-bae5-68cd26877895/
/experiments/ENCSR564IGJ/	ENCSR564IGJ	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	SK-N-SH	SK-N-SH		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF706FJF/,/files/ENCFF850YMD/,/files/ENCFF254NPS/,/files/ENCFF168JIX/,/files/ENCFF385BZZ/,/files/ENCFF521UZO/,/files/ENCFF454FHC/,/files/ENCFF132YLR/,/files/ENCFF615XKT/,/files/ENCFF501XSL/,/files/ENCFF667SOQ/,/files/ENCFF380OTV/,/files/ENCFF339DNI/,/files/ENCFF775DHW/,/files/ENCFF127PUC/,/files/ENCFF266AYR/,/files/ENCFF034GXT/,/files/ENCFF790HPZ/,/files/ENCFF348LIA/,/files/ENCFF200XIF/,/files/ENCFF064GVK/,/files/ENCFF393WCX/,/files/ENCFF012KGY/,/files/ENCFF790UBM/,/files/ENCFF878MJJ/,/files/ENCFF151FXB/,/files/ENCFF828YVR/,/files/ENCFF653DRA/,/files/ENCFF915CTR/,/files/ENCFF498FEC/,/files/ENCFF840FQF/,/files/ENCFF611GED/,/files/ENCFF561NEF/,/files/ENCFF556VMG/,/files/ENCFF468GKP/,/files/ENCFF657DUP/,/files/ENCFF073KYI/,/files/ENCFF635QXT/,/files/ENCFF643CXL/,/files/ENCFF362OBM/,/files/ENCFF346YUN/,/files/ENCFF712CGL/	/reference-epigenomes/ENCSR046XHQ/	ENCBS324TZB,ENCBS500EWH	1,2	1,2	ENCAB000AQN	Homo sapiens	child	4 years										/replicates/33c096fc-c6cc-452f-a1fd-ac3884bc8751/,/replicates/cef0350e-39ec-4eba-9e71-e0e8a2b81648/,/replicates/e045067d-0db9-4c29-8001-49e989a771e5/
/experiments/ENCSR519CFV/	ENCSR519CFV	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	aorta male adult (34 years)	aorta		Bing Ren, UCSD	Roadmap	released	/files/ENCFF304OFY/,/files/ENCFF512WSE/,/files/ENCFF162CIW/,/files/ENCFF991OEV/,/files/ENCFF635XTH/,/files/ENCFF933BGI/,/files/ENCFF792LFQ/,/files/ENCFF936WJF/,/files/ENCFF050JQO/,/files/ENCFF265HDL/,/files/ENCFF800PJD/,/files/ENCFF057LJS/,/files/ENCFF216OBV/,/files/ENCFF072EQH/,/files/ENCFF039JTK/,/files/ENCFF792XEC/,/files/ENCFF195VBI/,/files/ENCFF236LRN/,/files/ENCFF970LVE/,/files/ENCFF656YLD/,/files/ENCFF347BOU/,/files/ENCFF057TIX/	/reference-epigenomes/ENCSR877RKO/	ENCBS147RHM	2	1	ENCAB000ADS	Homo sapiens	adult	34 years										/replicates/7ec4eb10-c31c-4f91-aa35-94bd2a01c855/
/experiments/ENCSR000AUI/	ENCSR000AUI	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	A549 treated with 0.02% ethanol for 1 hour	A549	H3K27ac ChIP-seq on human A549 treated with 0.02% ethanol	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000AKF/,/files/ENCFF000AKH/,/files/ENCFF000AKI/,/files/ENCFF000AKM/,/files/ENCFF000AKR/,/files/ENCFF000AKS/,/files/ENCFF001STA/,/files/ENCFF540LUD/,/files/ENCFF238AHH/,/files/ENCFF999CRP/,/files/ENCFF052BVG/,/files/ENCFF217DOG/,/files/ENCFF809BLE/,/files/ENCFF062QVR/,/files/ENCFF674VHG/,/files/ENCFF378XCB/,/files/ENCFF294JDD/,/files/ENCFF038AQV/,/files/ENCFF320MZW/,/files/ENCFF268BMM/,/files/ENCFF432YNJ/,/files/ENCFF180JLI/,/files/ENCFF681WFO/,/files/ENCFF950KYQ/,/files/ENCFF498VPQ/,/files/ENCFF492AJG/,/files/ENCFF119AJJ/,/files/ENCFF085JRA/,/files/ENCFF779FNS/,/files/ENCFF122XDP/,/files/ENCFF366NRB/,/files/ENCFF671RXI/,/files/ENCFF265SHJ/,/files/ENCFF694GSA/,/files/ENCFF153QRX/,/files/ENCFF279ZIM/,/files/ENCFF860DII/,/files/ENCFF890AKP/,/files/ENCFF830EIY/,/files/ENCFF565WST/,/files/ENCFF415LQP/,/files/ENCFF662GWJ/,/files/ENCFF677DOH/,/files/ENCFF137KNW/,/files/ENCFF103BLQ/,/files/ENCFF343XTX/,/files/ENCFF663ILW/	/reference-epigenomes/ENCSR706RZK/,/reference-epigenomes/ENCSR797CXN/	ENCBS161AAA	2,1	1	ENCAB000ANA	Homo sapiens	adult	58 years	ethanol	CHEBI:16236			1	hour				/replicates/4d814d5f-6237-488d-9e84-226ad891a96a/,/replicates/f179d941-8997-4d6b-8986-0df103e84224/
/experiments/ENCSR577GVS/	ENCSR577GVS	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	CD4-positive, CD25-positive, alpha-beta regulatory T cell	CD4-positive, CD25-positive, alpha-beta regulatory T cell		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF862VOR/,/files/ENCFF019DTM/,/files/ENCFF341YXS/,/files/ENCFF872QCH/,/files/ENCFF952ZBM/,/files/ENCFF738RYO/,/files/ENCFF230BEQ/,/files/ENCFF679UFA/,/files/ENCFF770XSB/,/files/ENCFF611AQQ/,/files/ENCFF615YQF/,/files/ENCFF711EZH/,/files/ENCFF382WGI/,/files/ENCFF364QBO/,/files/ENCFF280BOV/,/files/ENCFF662DIS/,/files/ENCFF908PNC/,/files/ENCFF127HTB/,/files/ENCFF176NYX/,/files/ENCFF813JRA/,/files/ENCFF577YGE/,/files/ENCFF254HUS/	/reference-epigenomes/ENCSR479XLD/	ENCBS882FFC	1	2	ENCAB000AQN	Homo sapiens	unknown											/replicates/455b5d0e-1551-436f-b4dd-0af4dbdc9151/
/experiments/ENCSR642HHF/	ENCSR642HHF	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	adrenal gland female adult (30 years)	adrenal gland		Bing Ren, UCSD	Roadmap	released	/files/ENCFF471EQE/,/files/ENCFF745KOW/,/files/ENCFF120ZSN/,/files/ENCFF864DMF/,/files/ENCFF718RYE/,/files/ENCFF363HXA/,/files/ENCFF019NAG/,/files/ENCFF443GJM/,/files/ENCFF559GZX/,/files/ENCFF880RSN/,/files/ENCFF740YVA/,/files/ENCFF966QJO/,/files/ENCFF805GDO/,/files/ENCFF903UCX/,/files/ENCFF144KMG/,/files/ENCFF852GEC/,/files/ENCFF428HVC/		ENCBS428BRH	1	1	ENCAB000ADS	Homo sapiens	adult	30 years										/replicates/f763a26b-23bb-4498-9411-4e83735a1eae/
/experiments/ENCSR645SYH/	ENCSR645SYH	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	esophagus female adult (30 years)	esophagus		Bing Ren, UCSD	Roadmap	released	/files/ENCFF972UCE/,/files/ENCFF157EKH/,/files/ENCFF125LBW/,/files/ENCFF166HVM/,/files/ENCFF646OKL/,/files/ENCFF330IRI/,/files/ENCFF012MST/,/files/ENCFF974HAY/,/files/ENCFF951JCX/,/files/ENCFF620QPO/,/files/ENCFF352GQN/,/files/ENCFF563UNH/,/files/ENCFF733EBB/,/files/ENCFF282HIQ/,/files/ENCFF137AIG/,/files/ENCFF075TZQ/,/files/ENCFF008UQW/		ENCBS388UDP	1	1	ENCAB000ADS	Homo sapiens	adult	30 years										/replicates/0b330583-f24b-4954-a341-ac5ab47b4313/
/experiments/ENCSR086XCT/	ENCSR086XCT	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	spleen female adult (30 years)	spleen		Bing Ren, UCSD	Roadmap	released	/files/ENCFF772AWQ/,/files/ENCFF996VBT/,/files/ENCFF933IRS/,/files/ENCFF407QBM/,/files/ENCFF062ZGG/,/files/ENCFF215RZB/,/files/ENCFF523MQU/,/files/ENCFF222ZEX/,/files/ENCFF120XAM/,/files/ENCFF627DBB/,/files/ENCFF233IPB/,/files/ENCFF748PXZ/,/files/ENCFF095LLA/,/files/ENCFF311PPM/,/files/ENCFF976EAH/,/files/ENCFF529DJT/,/files/ENCFF798MEM/		ENCBS374UKE	1	1	ENCAB000ADS	Homo sapiens	adult	30 years										/replicates/678e6a4b-7c34-4ce5-a5da-d2dcd1189a05/
/experiments/ENCSR004EKY/	ENCSR004EKY	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	muscle layer of colon female adult (56 years)	muscle layer of colon		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF851PXI/,/files/ENCFF941IYY/,/files/ENCFF122SNP/,/files/ENCFF740FVQ/,/files/ENCFF955SNL/,/files/ENCFF877CMK/,/files/ENCFF759UQY/,/files/ENCFF321XBP/,/files/ENCFF369DSH/,/files/ENCFF229YNH/,/files/ENCFF238AFX/,/files/ENCFF527MUW/,/files/ENCFF966ZZY/,/files/ENCFF526QHY/,/files/ENCFF686KCG/,/files/ENCFF369MCG/,/files/ENCFF433RKE/,/files/ENCFF751JQU/,/files/ENCFF927NOE/,/files/ENCFF538UWA/,/files/ENCFF782LXI/,/files/ENCFF033HWS/,/files/ENCFF262XBW/	/reference-epigenomes/ENCSR215SBU/	ENCBS179LVQ	1	2	ENCAB000APE	Homo sapiens	adult	56 years										/replicates/b9dd41b0-08b3-4ca8-bc50-be5643a74afc/
/experiments/ENCSR579YLO/	ENCSR579YLO	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	fibroblast of breast female adult (17 years)	fibroblast of breast		Joseph Costello, UCSF	Roadmap	released	/files/SRR2172699/,/files/ENCFF289TNM/,/files/ENCFF195BUK/,/files/ENCFF344HOJ/,/files/ENCFF460JLK/,/files/ENCFF033SDU/,/files/ENCFF660NFZ/,/files/ENCFF660FJP/,/files/ENCFF909BLT/,/files/ENCFF971LUI/,/files/ENCFF195XJK/,/files/ENCFF205LLD/,/files/ENCFF194CKQ/,/files/ENCFF281VWF/,/files/ENCFF120NAS/,/files/ENCFF485NZV/,/files/ENCFF987HER/,/files/ENCFF922BTH/		ENCBS300TDW	1	1	ENCAB000APF	Homo sapiens	adult	17 years										/replicates/9aabf1ac-deef-468e-b369-199633802aeb/
/experiments/ENCSR917QEH/	ENCSR917QEH	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	foreskin fibroblast male newborn	foreskin fibroblast		Joseph Costello, UCSF	Roadmap	released	/files/SRR2172646/,/files/SRR2172668/,/files/SRR2172669/,/files/ENCFF988DHL/,/files/ENCFF669XWQ/,/files/ENCFF440KQM/,/files/ENCFF321XOO/,/files/ENCFF492KQE/,/files/ENCFF109IBC/,/files/ENCFF717BLF/,/files/ENCFF097KUD/,/files/ENCFF742AHH/,/files/ENCFF492FQP/,/files/ENCFF082EPH/,/files/ENCFF714RDK/,/files/ENCFF428IMX/,/files/ENCFF222SST/,/files/ENCFF893TIN/,/files/ENCFF351OJY/,/files/ENCFF292NMS/,/files/ENCFF969YFZ/,/files/ENCFF360IVI/,/files/ENCFF147OVF/,/files/ENCFF172RFM/,/files/ENCFF996DCF/,/files/ENCFF965BHE/,/files/ENCFF078JZB/,/files/ENCFF541XSJ/,/files/ENCFF385NNX/,/files/ENCFF744LCF/,/files/ENCFF836CMH/,/files/ENCFF201IHT/,/files/ENCFF927PUC/,/files/ENCFF868KPE/,/files/ENCFF513TWU/,/files/ENCFF765HAR/,/files/ENCFF675AQE/,/files/ENCFF238FNI/,/files/ENCFF731TOU/,/files/ENCFF906FAB/,/files/ENCFF068VBJ/,/files/ENCFF623HOX/,/files/ENCFF580SVI/,/files/ENCFF458TMR/		ENCBS016QWL,ENCBS135HGQ	1,2	1	ENCAB000APF	Homo sapiens	newborn											/replicates/0b973122-6610-41c9-85cd-a970805eb2c7/,/replicates/57cf535e-c884-4ffa-9c7e-095b91c1d115/
/experiments/ENCSR822ZIG/	ENCSR822ZIG	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	foreskin fibroblast male newborn	foreskin fibroblast		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF913FSI/,/files/ENCFF739MJV/,/files/ENCFF600FPL/,/files/ENCFF800JNP/,/files/SRR2172666/,/files/ENCFF137ZCP/,/files/ENCFF596KYX/,/files/ENCFF826JLM/,/files/ENCFF191RAC/,/files/ENCFF984KYN/,/files/ENCFF330OMG/,/files/ENCFF222WPT/,/files/ENCFF621PEO/,/files/ENCFF574KKX/,/files/ENCFF978ZWH/,/files/ENCFF536BFO/,/files/ENCFF677MBH/,/files/ENCFF277YYU/,/files/ENCFF399COA/,/files/ENCFF279XBE/,/files/ENCFF194FSY/,/files/ENCFF791GMC/,/files/ENCFF376OWO/	/reference-epigenomes/ENCSR403RCR/	ENCBS612XXS	1	1	ENCAB000APF	Homo sapiens	newborn											/replicates/af3d13bf-1018-4a87-a24e-94c2818efb93/
/experiments/ENCSR314BEX/	ENCSR314BEX	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	CD4-positive, alpha-beta memory T cell	CD4-positive, alpha-beta memory T cell		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF458LFW/,/files/ENCFF737QHX/,/files/ENCFF622PWS/,/files/ENCFF856WJI/,/files/ENCFF685EFI/,/files/ENCFF255ZQK/,/files/ENCFF971LXW/,/files/ENCFF914QOY/,/files/ENCFF348ROU/,/files/ENCFF848UDW/,/files/ENCFF632SZK/,/files/ENCFF192JHP/,/files/ENCFF571LED/,/files/ENCFF405GNY/,/files/ENCFF645YJZ/,/files/ENCFF580TEZ/,/files/ENCFF016TAD/,/files/ENCFF707YLX/,/files/ENCFF519XJA/,/files/ENCFF234YFD/,/files/ENCFF810PQK/,/files/ENCFF859LGS/,/files/ENCFF915TJB/,/files/ENCFF384FUV/,/files/ENCFF939HYI/	/reference-epigenomes/ENCSR199UQX/	ENCBS988EOC	1	4	ENCAB000APE	Homo sapiens	unknown											/replicates/ae95bc75-6b2e-4d61-833d-0c3a685e4f27/
/experiments/ENCSR550WUX/	ENCSR550WUX	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	lung male child (3 years)	lung		Bing Ren, UCSD	Roadmap	released	/files/ENCFF906WKZ/,/files/ENCFF966VFW/,/files/ENCFF049EOL/,/files/ENCFF684FZC/,/files/ENCFF528XHD/,/files/ENCFF575ELN/,/files/ENCFF669HIT/,/files/ENCFF105RLH/,/files/ENCFF767HEP/,/files/ENCFF516TJR/,/files/ENCFF863USS/,/files/ENCFF189MES/,/files/ENCFF226WER/,/files/ENCFF352HRC/,/files/ENCFF581POQ/,/files/ENCFF091BPG/,/files/ENCFF677KZQ/		ENCBS710XXZ	1	1	ENCAB000ADS	Homo sapiens	child	3 years										/replicates/3b562502-2e88-480f-ac6c-4cebe1a85426/
/experiments/ENCSR776KLS/	ENCSR776KLS	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	thymus female embryo (110 days)	thymus		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF459BMK/,/files/ENCFF427ZIM/,/files/ENCFF445EHN/,/files/ENCFF874QLK/,/files/ENCFF809UKI/,/files/ENCFF721GBQ/,/files/ENCFF170WLV/,/files/ENCFF499AKN/,/files/ENCFF819RUM/,/files/ENCFF689OPN/,/files/ENCFF156MYZ/,/files/ENCFF994MOP/,/files/ENCFF197AAN/,/files/ENCFF911JYU/,/files/ENCFF106CEF/,/files/ENCFF291OIO/,/files/ENCFF305AVB/,/files/ENCFF632GBI/,/files/ENCFF404PKG/,/files/ENCFF562KEP/,/files/ENCFF859ZLL/,/files/ENCFF695UDA/,/files/ENCFF357ZBE/,/files/ENCFF419EUC/	/reference-epigenomes/ENCSR920VBY/	ENCBS972VPQ	1	2	ENCAB000AQM	Homo sapiens	embryonic	110 days										/replicates/c4123eb6-d27f-48d4-aef8-c414373a59fd/
/experiments/ENCSR007HLH/	ENCSR007HLH	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	CD8-positive, alpha-beta T cell male adult (21 years)	CD8-positive, alpha-beta T cell		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF915ZPV/,/files/ENCFF941MDI/,/files/ENCFF687FNY/,/files/ENCFF201JLG/,/files/ENCFF449YKU/,/files/ENCFF360MOV/,/files/ENCFF780EPG/,/files/ENCFF321NYQ/,/files/ENCFF461LHY/,/files/ENCFF728TBW/,/files/ENCFF526VJO/,/files/ENCFF831WQK/,/files/ENCFF987JJL/,/files/ENCFF274CRA/,/files/ENCFF620PPA/,/files/ENCFF635YOQ/,/files/ENCFF640TPT/,/files/ENCFF371SWR/		ENCBS312SQY	1	2	ENCAB000AQM	Homo sapiens	adult	21 years										/replicates/7c2cf4a2-5b25-4e45-89e1-c6181a6f6f3e/
/experiments/ENCSR473PNT/	ENCSR473PNT	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	mesendoderm originated from H1	mesendoderm		Bing Ren, UCSD	Roadmap	released	/files/ENCFF480WXL/,/files/ENCFF826BHT/,/files/ENCFF891DYF/,/files/ENCFF471ZOW/,/files/ENCFF461HDD/,/files/ENCFF710LJW/,/files/ENCFF597XSZ/,/files/ENCFF880YNB/,/files/ENCFF772AVT/,/files/ENCFF296LHG/,/files/ENCFF535JGD/,/files/ENCFF362YJB/,/files/ENCFF366YNM/,/files/ENCFF968JNL/,/files/ENCFF439NFZ/,/files/ENCFF461XXW/,/files/ENCFF327GXW/,/files/ENCFF366PCN/,/files/ENCFF849UAK/,/files/ENCFF929UUW/,/files/ENCFF487RLL/,/files/ENCFF914VXQ/,/files/ENCFF519PMA/,/files/ENCFF290FJJ/,/files/ENCFF075TXV/,/files/ENCFF036DIY/,/files/ENCFF535JPJ/,/files/ENCFF337MHJ/,/files/ENCFF117ACI/,/files/ENCFF631UAS/,/files/ENCFF165LOB/,/files/ENCFF940RRV/,/files/ENCFF318GQT/,/files/ENCFF326MPG/,/files/ENCFF313DOD/,/files/ENCFF387ZON/,/files/ENCFF120OME/,/files/ENCFF289IZJ/,/files/ENCFF459UTL/,/files/ENCFF090VFZ/,/files/ENCFF205ZNH/,/files/ENCFF913QGU/	/reference-epigenomes/ENCSR880UFN/	ENCBS004CWA,ENCBS084NIJ,ENCBS573WAE	1,2,3	1	ENCAB000ADS	Homo sapiens	embryonic											/replicates/383f9e37-d4f9-40b6-a369-af430f621986/,/replicates/f8386b26-1b82-4a0a-89b5-7d0d8924486d/,/replicates/d100d683-b62e-45d7-973e-c2428ec392ce/
