2020-03-23 22:43:30.473470	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=DNase-seq&assembly=hg19&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR580OAH/	ENCSR580OAH	DNase-seq	DNase-seq			renal pelvis male embryo (91 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF335XZZ/,/files/ENCFF151QGS/,/files/ENCFF280ELK/,/files/ENCFF444LYO/,/files/ENCFF644SGS/,/files/ENCFF241CQH/,/files/ENCFF216MEV/,/files/ENCFF386RDS/,/files/ENCFF468ZKM/,/files/ENCFF756XUF/,/files/ENCFF045ZNO/,/files/ENCFF785AHD/,/files/ENCFF536HNA/,/files/ENCFF737DEN/,/files/ENCFF115XKL/,/files/ENCFF821OYH/,/files/ENCFF888CSE/,/files/ENCFF651PFL/,/files/ENCFF438XUQ/,/files/ENCFF038OYK/,/files/ENCFF205ZZY/,/files/ENCFF995WOR/,/files/ENCFF301GRA/,/files/ENCFF818BUA/,/files/ENCFF451NJI/,/files/ENCFF069WLL/,/files/ENCFF214BRU/,/files/ENCFF392XYY/,/files/ENCFF106VQW/,/files/ENCFF330WDW/,/files/ENCFF246KVE/,/files/ENCFF738ENM/,/files/ENCFF217PAN/,/files/ENCFF248LKA/,/files/ENCFF940DDM/,/files/ENCFF780QZF/,/files/ENCFF142XXD/		ENCBS262QPN	1	2		Homo sapiens	embryonic	91 days										/replicates/3c496ea1-ca22-4950-97b9-3d1b3e9b8117/
/experiments/ENCSR064GBK/	ENCSR064GBK	DNase-seq	DNase-seq			heart female embryo (91 days)	heart		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF097XWD/,/files/ENCFF417VQO/,/files/ENCFF025GJZ/,/files/ENCFF161FZY/,/files/ENCFF209VIC/,/files/ENCFF083WOV/,/files/ENCFF255DDC/,/files/ENCFF007RSQ/,/files/ENCFF252SZL/,/files/ENCFF064QED/,/files/ENCFF452AYP/,/files/ENCFF106CPX/,/files/ENCFF923BVC/,/files/ENCFF007SPW/,/files/ENCFF311OBU/,/files/ENCFF279NDU/,/files/ENCFF126CDN/,/files/ENCFF332RBV/,/files/ENCFF574UTF/,/files/ENCFF874HYH/,/files/ENCFF623VCU/,/files/ENCFF487IQO/,/files/ENCFF297JRE/,/files/ENCFF669RDJ/,/files/ENCFF671KDX/,/files/ENCFF018REZ/,/files/ENCFF793QIS/,/files/ENCFF231TEJ/,/files/ENCFF854MAD/,/files/ENCFF687BMG/,/files/ENCFF897YVS/,/files/ENCFF941ERI/,/files/ENCFF848SHP/,/files/ENCFF793LVS/,/files/ENCFF376OPD/,/files/ENCFF222VKI/,/files/ENCFF802WTB/,/files/ENCFF459ZCG/,/files/ENCFF533QJU/,/files/ENCFF601YIN/		ENCBS407ALA	1	5		Homo sapiens	embryonic	91 days										/replicates/0287510d-15fd-4eb0-b9d6-2fa38ffabec0/
/experiments/ENCSR187PYY/	ENCSR187PYY	DNase-seq	DNase-seq			brain female embryo (142 days)	brain		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF557PSC/,/files/ENCFF712CIR/,/files/ENCFF819SKB/,/files/ENCFF101YWU/,/files/ENCFF607YBO/,/files/ENCFF456GVO/,/files/ENCFF920GOD/,/files/ENCFF457XYZ/,/files/ENCFF242ZWR/,/files/ENCFF084FWK/,/files/ENCFF304VUD/,/files/ENCFF137BOM/,/files/ENCFF008CJC/,/files/ENCFF969ZKH/,/files/ENCFF179OMZ/,/files/ENCFF890VPG/,/files/ENCFF750UDY/,/files/ENCFF823FXF/,/files/ENCFF520LJD/,/files/ENCFF221IVA/,/files/ENCFF929PFP/,/files/ENCFF800DOC/,/files/ENCFF110ZGI/,/files/ENCFF604CWB/,/files/ENCFF258KTF/,/files/ENCFF378OWK/,/files/ENCFF266CXI/,/files/ENCFF225QPG/,/files/ENCFF221QSG/,/files/ENCFF267XEG/,/files/ENCFF486CHB/,/files/ENCFF846NFV/,/files/ENCFF942WEM/,/files/ENCFF974ICH/,/files/ENCFF723PRK/,/files/ENCFF481OLB/,/files/ENCFF350ZQU/		ENCBS150ZQT	1	2		Homo sapiens	embryonic	142 days										/replicates/5baa4bf7-108c-46a6-b682-47e1d61d1a5c/
/experiments/ENCSR564TUY/	ENCSR564TUY	DNase-seq	DNase-seq			common myeloid progenitor, CD34-positive male	common myeloid progenitor, CD34-positive		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF064WHY/,/files/ENCFF624CWO/,/files/ENCFF874PJV/,/files/ENCFF238HEY/,/files/ENCFF591ABJ/,/files/ENCFF194FQA/,/files/ENCFF171UKD/,/files/ENCFF856BCY/,/files/ENCFF236BRC/,/files/ENCFF867PLO/,/files/ENCFF880ECR/,/files/ENCFF275TIX/,/files/ENCFF306MQP/,/files/ENCFF530DAJ/,/files/ENCFF297WOO/,/files/ENCFF787MXP/,/files/ENCFF555SIW/,/files/ENCFF384QWN/,/files/ENCFF037XOG/,/files/ENCFF278HNQ/,/files/ENCFF787OCX/,/files/ENCFF698MUJ/,/files/ENCFF118JJT/,/files/ENCFF697VWC/,/files/ENCFF218NOM/,/files/ENCFF282KMD/,/files/ENCFF819VID/,/files/ENCFF530PHT/,/files/ENCFF725UKA/,/files/ENCFF317MXN/,/files/ENCFF528CWB/,/files/ENCFF931KUF/,/files/ENCFF364GVG/,/files/ENCFF590SQU/,/files/ENCFF232CNQ/,/files/ENCFF148NZN/,/files/ENCFF190QAI/,/files/ENCFF449CZM/		ENCBS078RTI	1	3		Homo sapiens	unknown											/replicates/564dcd5d-0e56-4646-bd07-9a0c6f37d668/
/experiments/ENCSR554WUJ/	ENCSR554WUJ	DNase-seq	DNase-seq			renal pelvis female embryo (103 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF201CRE/,/files/ENCFF211ZOR/,/files/ENCFF191VKY/,/files/ENCFF077SKY/,/files/ENCFF411UDU/,/files/ENCFF838YEG/,/files/ENCFF542BYK/,/files/ENCFF041XBL/,/files/ENCFF227QIL/,/files/ENCFF286REA/,/files/ENCFF724ZYG/,/files/ENCFF683ODM/,/files/ENCFF177KKW/,/files/ENCFF051KGT/,/files/ENCFF740XPA/,/files/ENCFF455PKR/,/files/ENCFF410MOZ/,/files/ENCFF180LSL/,/files/ENCFF404JHM/,/files/ENCFF495TIQ/,/files/ENCFF351STM/,/files/ENCFF104PCS/,/files/ENCFF409TMG/,/files/ENCFF467EBE/,/files/ENCFF791YHS/,/files/ENCFF734YEQ/,/files/ENCFF380MEJ/,/files/ENCFF885WKL/,/files/ENCFF903URC/,/files/ENCFF407LCA/,/files/ENCFF300ZPE/,/files/ENCFF272RMN/,/files/ENCFF143SZP/,/files/ENCFF347KTP/,/files/ENCFF739FXS/,/files/ENCFF495LEB/,/files/ENCFF265JSN/,/files/ENCFF804DDC/,/files/ENCFF428HAF/,/files/ENCFF072IWD/,/files/ENCFF789RJT/		ENCBS166PBJ	1	6		Homo sapiens	embryonic	103 days										/replicates/552909be-a7b2-4bed-979a-029ebd740a09/
/experiments/ENCSR360LBD/	ENCSR360LBD	DNase-seq	DNase-seq			fibroblast of skin of scalp male embryo (97 days)	fibroblast of skin of scalp		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF288WKG/,/files/ENCFF899POK/,/files/ENCFF335ZUW/,/files/ENCFF428CYI/,/files/ENCFF440PHG/,/files/ENCFF119JIO/,/files/ENCFF073LXY/,/files/ENCFF594OFO/,/files/ENCFF291QKW/,/files/ENCFF860ZPF/,/files/ENCFF419BYU/,/files/ENCFF593MYJ/,/files/ENCFF865ORR/,/files/ENCFF836RXB/,/files/ENCFF870JBH/,/files/ENCFF889ZZH/,/files/ENCFF559CKW/,/files/ENCFF457EDA/,/files/ENCFF977TCJ/,/files/ENCFF938TYF/,/files/ENCFF419STH/,/files/ENCFF786BNQ/,/files/ENCFF084JOY/,/files/ENCFF754EVU/,/files/ENCFF328OBW/,/files/ENCFF051VVY/,/files/ENCFF337DTQ/,/files/ENCFF647YEC/,/files/ENCFF105AQX/,/files/ENCFF799TYV/,/files/ENCFF128YXN/,/files/ENCFF590SQT/,/files/ENCFF744FOD/,/files/ENCFF375OLV/,/files/ENCFF466KBD/,/files/ENCFF525ESL/,/files/ENCFF862JLT/,/files/ENCFF091JVC/,/files/ENCFF229OKZ/		ENCBS890NFL	1	4		Homo sapiens	embryonic	97 days										/replicates/42323f5e-9233-41cd-98e3-8bbd3be82f77/
/experiments/ENCSR456KDF/	ENCSR456KDF	DNase-seq	DNase-seq			left lung female embryo (108 days)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF254PGC/,/files/ENCFF225GCA/,/files/ENCFF484YOE/,/files/ENCFF838FCL/,/files/ENCFF882OYH/,/files/ENCFF308BTS/,/files/ENCFF007IYA/,/files/ENCFF663LIJ/,/files/ENCFF987QDL/,/files/ENCFF347BJU/,/files/ENCFF942PFR/,/files/ENCFF403TPE/,/files/ENCFF676SLC/,/files/ENCFF068ANK/,/files/ENCFF670GBC/,/files/ENCFF710EKR/,/files/ENCFF858JSK/,/files/ENCFF177TMO/,/files/ENCFF610OWH/,/files/ENCFF850ERC/,/files/ENCFF308XDJ/,/files/ENCFF305LDK/,/files/ENCFF837YSD/,/files/ENCFF399YBZ/,/files/ENCFF549BSX/,/files/ENCFF309VAR/,/files/ENCFF543NKS/,/files/ENCFF287BPW/,/files/ENCFF816UUJ/,/files/ENCFF836TUA/,/files/ENCFF746QTI/,/files/ENCFF541KXK/,/files/ENCFF326NFA/,/files/ENCFF425BBF/,/files/ENCFF269KER/,/files/ENCFF528VXE/		ENCBS078XUR	1	1		Homo sapiens	embryonic	108 days										/replicates/1b59dd39-dd23-4a91-89d6-58ac38a7aa91/
/experiments/ENCSR217TAW/	ENCSR217TAW	DNase-seq	DNase-seq			GM23248	GM23248		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF521XIS/,/files/ENCFF400MSN/,/files/ENCFF413FVI/,/files/ENCFF846EWZ/,/files/ENCFF349AHE/,/files/ENCFF618XNK/,/files/ENCFF405CPB/,/files/ENCFF313TQJ/,/files/ENCFF673BIU/,/files/ENCFF494CZA/,/files/ENCFF461KYF/,/files/ENCFF569XDH/,/files/ENCFF265YQL/,/files/ENCFF945QWC/,/files/ENCFF943ZRX/,/files/ENCFF731SXO/,/files/ENCFF042RQO/,/files/ENCFF641DJR/,/files/ENCFF767NOX/,/files/ENCFF880SKE/,/files/ENCFF655LGG/,/files/ENCFF787HKF/,/files/ENCFF285EBH/,/files/ENCFF406XJO/,/files/ENCFF646RKB/,/files/ENCFF511POF/,/files/ENCFF926FNJ/,/files/ENCFF761SFO/,/files/ENCFF959RZS/,/files/ENCFF097XSK/,/files/ENCFF932JGT/,/files/ENCFF034YFT/,/files/ENCFF922GTT/,/files/ENCFF665HCW/,/files/ENCFF186BBO/,/files/ENCFF209EKT/,/files/ENCFF292DPS/,/files/ENCFF940FPK/,/files/ENCFF324QQR/,/files/ENCFF891FEI/,/files/ENCFF979OOI/,/files/ENCFF446CKX/,/files/ENCFF260NAV/,/files/ENCFF634CYI/,/files/ENCFF007VUX/,/files/ENCFF226CWH/,/files/ENCFF546LIM/,/files/ENCFF374KKO/,/files/ENCFF420QVY/,/files/ENCFF698JQB/,/files/ENCFF982VSH/,/files/ENCFF413WOM/,/files/ENCFF750RNG/,/files/ENCFF773OBG/,/files/ENCFF257VDZ/,/files/ENCFF333ZOV/,/files/ENCFF840LHN/,/files/ENCFF426XVS/,/files/ENCFF508DJC/,/files/ENCFF762OIG/,/files/ENCFF263FYX/,/files/ENCFF747VYA/,/files/ENCFF140CXP/,/files/ENCFF570PSM/,/files/ENCFF711EJL/,/files/ENCFF489UQU/,/files/ENCFF370TKD/,/files/ENCFF051TGX/,/files/ENCFF943SAA/,/files/ENCFF868JQB/,/files/ENCFF273DZX/,/files/ENCFF907CTO/,/files/ENCFF633SZH/,/files/ENCFF225FFO/,/files/ENCFF068QFD/,/files/ENCFF994RTV/,/files/ENCFF523JNF/,/files/ENCFF567EJF/,/files/ENCFF808DWW/,/files/ENCFF331UMI/,/files/ENCFF776WIG/,/files/ENCFF227MBL/,/files/ENCFF685VYN/,/files/ENCFF490MCU/,/files/ENCFF353PDR/,/files/ENCFF050OVJ/,/files/ENCFF901ALB/,/files/ENCFF160KEQ/	/reference-epigenomes/ENCSR300AUZ/	ENCBS367AAA,ENCBS372AAA	1,2	1		Homo sapiens	adult	53 years										/replicates/e399b270-0448-4d6e-a72c-f6b9f11f1ef3/,/replicates/9fd27e99-808e-4ebd-9356-5e6ac9f42ef3/
/experiments/ENCSR129TSG/	ENCSR129TSG	DNase-seq	DNase-seq			placenta female embryo (108 days)	placenta		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF170JJK/,/files/ENCFF254QXZ/,/files/ENCFF709TMH/,/files/ENCFF949SKI/,/files/ENCFF302CSH/,/files/ENCFF934KQX/,/files/ENCFF566HZU/,/files/ENCFF564VUG/,/files/ENCFF343NWJ/,/files/ENCFF146UPM/,/files/ENCFF095CSP/,/files/ENCFF764NPI/,/files/ENCFF798GEG/,/files/ENCFF954KOY/,/files/ENCFF439BIT/,/files/ENCFF497HWI/,/files/ENCFF888OEX/,/files/ENCFF937QRE/,/files/ENCFF196NHZ/,/files/ENCFF012LUH/,/files/ENCFF249GZW/,/files/ENCFF825TJM/,/files/ENCFF820TEC/,/files/ENCFF752PSZ/,/files/ENCFF620YXQ/,/files/ENCFF918VEK/,/files/ENCFF987HVM/,/files/ENCFF730EJG/,/files/ENCFF085SZC/,/files/ENCFF952AYY/,/files/ENCFF949OFK/,/files/ENCFF927BTN/,/files/ENCFF412UIS/,/files/ENCFF989REW/,/files/ENCFF605XRI/,/files/ENCFF935IUZ/,/files/ENCFF384TZL/,/files/ENCFF115NMP/	/reference-epigenomes/ENCSR227QNS/	ENCBS688ZPB	1	2		Homo sapiens	embryonic	108 days										/replicates/85fde1fe-d8cf-46a9-a605-97b2b10bc717/
/experiments/ENCSR842VTJ/	ENCSR842VTJ	DNase-seq	DNase-seq			CD8-positive, alpha-beta T cell male adult (21 years) treated with 7.5 μg/kg G-CSF for 4 days	CD8-positive, alpha-beta T cell		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF791TWT/,/files/ENCFF053LSP/,/files/ENCFF523ZNN/,/files/ENCFF031RIM/,/files/ENCFF460DMT/,/files/ENCFF056KIZ/,/files/ENCFF216SOJ/,/files/ENCFF566SXQ/,/files/ENCFF331VKS/,/files/ENCFF887KGM/,/files/ENCFF518AMG/,/files/ENCFF890TXC/,/files/ENCFF838SOY/,/files/ENCFF581ZGJ/,/files/ENCFF877KMA/,/files/ENCFF437CKE/,/files/ENCFF579MOL/,/files/ENCFF882AWB/,/files/ENCFF614QQR/,/files/ENCFF099UAN/,/files/ENCFF071RMN/,/files/ENCFF774QIH/,/files/ENCFF378VFD/,/files/ENCFF798MZD/,/files/ENCFF489GMJ/,/files/ENCFF032GRA/,/files/ENCFF825SRM/,/files/ENCFF133THS/,/files/ENCFF922MQL/,/files/ENCFF605QRT/,/files/ENCFF193VRO/,/files/ENCFF547IZW/,/files/ENCFF790RMQ/,/files/ENCFF631MWM/,/files/ENCFF654AYQ/,/files/ENCFF468VWC/,/files/ENCFF764CTR/,/files/ENCFF968MMC/		ENCBS055LRK	1	3		Homo sapiens	adult	21 years	G-CSF	UniProtKB:P09919			4	day				/replicates/405221b0-274e-427a-bc0b-e86777912735/
/experiments/ENCSR828RNY/	ENCSR828RNY	DNase-seq	DNase-seq			renal cortex interstitium male embryo (108 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF018LVC/,/files/ENCFF453XMN/,/files/ENCFF233MJO/,/files/ENCFF593ISB/,/files/ENCFF221OOQ/,/files/ENCFF353XZD/,/files/ENCFF768KCB/,/files/ENCFF645BDW/,/files/ENCFF664OPB/,/files/ENCFF387HKH/,/files/ENCFF122USR/,/files/ENCFF601GYB/,/files/ENCFF614DDO/,/files/ENCFF090WJP/,/files/ENCFF664YWU/,/files/ENCFF146YZR/,/files/ENCFF228AWO/,/files/ENCFF156WFX/,/files/ENCFF338PYM/,/files/ENCFF628IJD/,/files/ENCFF940MSH/,/files/ENCFF287HLB/,/files/ENCFF839UQX/,/files/ENCFF027SRK/,/files/ENCFF822LXI/,/files/ENCFF331URX/,/files/ENCFF658OEG/,/files/ENCFF205MKH/,/files/ENCFF249FYW/,/files/ENCFF307FJS/,/files/ENCFF274AGZ/,/files/ENCFF519NOU/,/files/ENCFF483PMO/,/files/ENCFF992SHA/,/files/ENCFF675VDC/,/files/ENCFF036KLS/,/files/ENCFF672NVN/		ENCBS455AXR	1	2		Homo sapiens	embryonic	108 days										/replicates/2fe3373a-69e4-482b-8775-f14feb75a635/
/experiments/ENCSR626RVD/	ENCSR626RVD	DNase-seq	DNase-seq			bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	bipolar neuron		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF634HDQ/,/files/ENCFF185JDV/,/files/ENCFF977EUX/,/files/ENCFF665YOB/,/files/ENCFF674SOV/,/files/ENCFF856VKF/,/files/ENCFF441FWE/,/files/ENCFF335WYY/,/files/ENCFF436PPF/,/files/ENCFF447HQG/,/files/ENCFF404BAG/,/files/ENCFF347BGI/,/files/ENCFF623FWU/,/files/ENCFF896DNG/,/files/ENCFF489EOH/,/files/ENCFF600UTU/,/files/ENCFF104KWJ/,/files/ENCFF707PER/,/files/ENCFF658WPF/,/files/ENCFF509NSM/,/files/ENCFF473CYF/,/files/ENCFF158PYT/,/files/ENCFF214EPJ/,/files/ENCFF150KRZ/,/files/ENCFF690BWE/,/files/ENCFF857NYS/,/files/ENCFF576XSQ/,/files/ENCFF502TUB/,/files/ENCFF950DMO/,/files/ENCFF939WWV/,/files/ENCFF181VBS/,/files/ENCFF873YJJ/,/files/ENCFF017HNT/,/files/ENCFF524XCQ/,/files/ENCFF569WSR/,/files/ENCFF277IZZ/,/files/ENCFF897POL/,/files/ENCFF655VMX/,/files/ENCFF282MGL/,/files/ENCFF560NVO/,/files/ENCFF634EED/,/files/ENCFF419YKT/,/files/ENCFF110MYU/,/files/ENCFF309OSI/,/files/ENCFF251JUI/,/files/ENCFF158NHJ/,/files/ENCFF547FPA/,/files/ENCFF745UKX/,/files/ENCFF400PXV/,/files/ENCFF783CKI/,/files/ENCFF316QNH/,/files/ENCFF075BIJ/,/files/ENCFF856BZW/,/files/ENCFF895AVY/,/files/ENCFF126ZZY/,/files/ENCFF270SPE/,/files/ENCFF902BMB/,/files/ENCFF165GTP/,/files/ENCFF553LER/,/files/ENCFF048QCX/,/files/ENCFF846PWD/,/files/ENCFF462UIR/,/files/ENCFF427WOS/,/files/ENCFF478TVC/,/files/ENCFF490VRF/,/files/ENCFF246NFB/,/files/ENCFF856NCE/,/files/ENCFF297XNU/,/files/ENCFF399ISP/,/files/ENCFF224YTK/,/files/ENCFF651OQT/,/files/ENCFF824SVP/,/files/ENCFF802GXJ/,/files/ENCFF680MVD/,/files/ENCFF134CRH/,/files/ENCFF839ZNN/,/files/ENCFF069SCK/,/files/ENCFF601HLE/,/files/ENCFF628VHI/,/files/ENCFF918MRP/,/files/ENCFF582CHJ/,/files/ENCFF394MKQ/,/files/ENCFF106BSM/,/files/ENCFF877QYK/,/files/ENCFF813IMW/,/files/ENCFF366FSV/,/files/ENCFF693FFA/,/files/ENCFF135DYG/,/files/ENCFF245YKX/,/files/ENCFF667LKS/,/files/ENCFF972QRS/,/files/ENCFF878EFQ/	/reference-epigenomes/ENCSR954HHV/	ENCBS374AAA,ENCBS369AAA	2,1	1		Homo sapiens	adult	53 years	doxycycline hyclate	CHEBI:34730			4	day				/replicates/e28dd660-7e35-44c9-be06-786f5c2b7e2b/,/replicates/fb8fdb37-845c-469a-84cb-fd1f1c9881f5/
/experiments/ENCSR000EJL/	ENCSR000EJL	DNase-seq	DNase-seq			GM19240	GM19240	Duke human GM19240 DNase-seq	Gregory Crawford, Duke	ENCODE	released	/files/ENCFF000ADE/,/files/ENCFF000SNN/,/files/ENCFF000SNM/,/files/ENCFF000SNO/,/files/ENCFF000SNQ/,/files/ENCFF000SNS/,/files/ENCFF000SNT/,/files/ENCFF000SNV/,/files/ENCFF001SOS/,/files/ENCFF001UVK/,/files/ENCFF097XPJ/,/files/ENCFF591OLK/,/files/ENCFF603XJF/,/files/ENCFF847DTY/,/files/ENCFF025TQR/,/files/ENCFF832ETI/,/files/ENCFF898QBB/,/files/ENCFF154ZZO/,/files/ENCFF775CNA/,/files/ENCFF689GEV/,/files/ENCFF032CMS/,/files/ENCFF205PGF/,/files/ENCFF187YNG/,/files/ENCFF814MPK/,/files/ENCFF071RVG/,/files/ENCFF874DLN/,/files/ENCFF922BTK/,/files/ENCFF318HUC/,/files/ENCFF164NKU/,/files/ENCFF998XTO/,/files/ENCFF505IVU/,/files/ENCFF009IVR/,/files/ENCFF026CWR/,/files/ENCFF542YVL/,/files/ENCFF006VJD/,/files/ENCFF901SKW/		ENCBS510ENC	1	1,2		Homo sapiens	unknown											/replicates/892dbc9b-cb28-4486-8bce-5d235fb4420c/,/replicates/f12a4178-4d02-4cdb-94d8-8b94697f640b/
/experiments/ENCSR585CGU/	ENCSR585CGU	DNase-seq	DNase-seq			muscle of back female embryo (105 days)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF503TEW/,/files/ENCFF529KZW/,/files/ENCFF897TZA/,/files/ENCFF481MWA/,/files/ENCFF755EZW/,/files/ENCFF776TBC/,/files/ENCFF429HIH/,/files/ENCFF847WTW/,/files/ENCFF792AEX/,/files/ENCFF075INZ/,/files/ENCFF713VWJ/,/files/ENCFF467CIE/,/files/ENCFF439SYV/,/files/ENCFF188RRA/,/files/ENCFF351FIS/,/files/ENCFF265YFX/,/files/ENCFF884QMG/,/files/ENCFF053TOL/,/files/ENCFF808AWD/,/files/ENCFF213TVS/,/files/ENCFF531NZZ/,/files/ENCFF533MQZ/,/files/ENCFF777BLU/,/files/ENCFF955WBL/,/files/ENCFF695PEK/,/files/ENCFF596JMX/,/files/ENCFF260KBG/,/files/ENCFF551DHI/,/files/ENCFF334RDL/,/files/ENCFF401XFE/,/files/ENCFF614LBW/,/files/ENCFF376AJT/,/files/ENCFF224OAL/,/files/ENCFF471SGF/,/files/ENCFF019PZF/,/files/ENCFF142WQE/,/files/ENCFF097YJW/		ENCBS984CRC	1	2		Homo sapiens	embryonic	105 days										/replicates/4db6e77a-f819-4e80-89fd-b86989d57ce0/
/experiments/ENCSR022ECC/	ENCSR022ECC	DNase-seq	DNase-seq			renal cortex interstitium female embryo (96 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF317KQG/,/files/ENCFF902BIR/,/files/ENCFF629UPF/,/files/ENCFF416OAK/,/files/ENCFF614DPD/,/files/ENCFF107QGY/,/files/ENCFF308UGR/,/files/ENCFF051UGM/,/files/ENCFF726LQB/,/files/ENCFF137LMK/,/files/ENCFF457FVL/,/files/ENCFF887JZC/,/files/ENCFF930DWV/,/files/ENCFF191ZKO/,/files/ENCFF501QFG/,/files/ENCFF559JYV/,/files/ENCFF490EFR/,/files/ENCFF859EEZ/,/files/ENCFF924NKC/,/files/ENCFF607HYD/,/files/ENCFF158OAZ/,/files/ENCFF937UDD/,/files/ENCFF773ARU/,/files/ENCFF447BOD/,/files/ENCFF411CUP/,/files/ENCFF825MFH/,/files/ENCFF630NKG/,/files/ENCFF554QRP/,/files/ENCFF261TSA/,/files/ENCFF260CZT/,/files/ENCFF017HKN/,/files/ENCFF670TGD/,/files/ENCFF767CBT/,/files/ENCFF890NHQ/,/files/ENCFF390KQH/,/files/ENCFF979JUX/,/files/ENCFF643MHV/		ENCBS732UXU	1	2		Homo sapiens	embryonic	96 days										/replicates/3e25cedd-e57d-4ac2-bf19-8e7da34be763/
/experiments/ENCSR000EPN/	ENCSR000EPN	DNase-seq	DNase-seq			bronchial epithelial cell female treated with 6 μM retinoic acid for 48 hours	bronchial epithelial cell	DNase-seq on human NHBE treated with 6uM retinoic acid for 48 hours	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001EAW/,/files/ENCFF001EAX/,/files/ENCFF001EAY/,/files/ENCFF001EAZ/,/files/ENCFF001EBA/,/files/ENCFF001EBB/,/files/ENCFF001EBC/,/files/ENCFF001EBF/,/files/ENCFF001EBI/,/files/ENCFF001EBJ/,/files/ENCFF001WQT/,/files/ENCFF001WQU/,/files/ENCFF001WQV/,/files/ENCFF001WQW/,/files/ENCFF001EBH/,/files/ENCFF001EBG/,/files/ENCFF001EBD/,/files/ENCFF001EBE/,/files/ENCFF698CHC/,/files/ENCFF242TQU/,/files/ENCFF452AOP/,/files/ENCFF943VKU/,/files/ENCFF903BOH/,/files/ENCFF951ZIQ/,/files/ENCFF761HTS/,/files/ENCFF185TES/,/files/ENCFF071KFA/,/files/ENCFF120WRG/,/files/ENCFF354YBH/,/files/ENCFF925BBO/,/files/ENCFF552CWN/,/files/ENCFF405ZVO/,/files/ENCFF634FPN/,/files/ENCFF983KPK/,/files/ENCFF386MOC/,/files/ENCFF661YBX/,/files/ENCFF281SPN/,/files/ENCFF944ZMG/,/files/ENCFF249VSN/,/files/ENCFF287MPA/,/files/ENCFF096IXS/,/files/ENCFF460VVY/,/files/ENCFF500DPH/,/files/ENCFF669RIA/,/files/ENCFF175IXM/,/files/ENCFF232OQF/,/files/ENCFF207RPA/,/files/ENCFF900CNW/,/files/ENCFF733IHF/,/files/ENCFF044VHC/,/files/ENCFF803YLO/,/files/ENCFF355XWZ/,/files/ENCFF161GJL/,/files/ENCFF726CSQ/,/files/ENCFF207OFS/,/files/ENCFF660POY/,/files/ENCFF297PNI/,/files/ENCFF486GPW/,/files/ENCFF439RQX/,/files/ENCFF969PTO/,/files/ENCFF847RQU/,/files/ENCFF435JUZ/,/files/ENCFF936TMW/,/files/ENCFF503TCI/,/files/ENCFF940PZT/,/files/ENCFF470GKV/,/files/ENCFF435QHR/,/files/ENCFF293KGC/,/files/ENCFF388OPF/,/files/ENCFF862HUY/,/files/ENCFF898ECM/,/files/ENCFF830TLY/,/files/ENCFF518KWJ/,/files/ENCFF506YHF/,/files/ENCFF741GJI/,/files/ENCFF359SVM/,/files/ENCFF565MLR/,/files/ENCFF133BYU/,/files/ENCFF497XMK/,/files/ENCFF125UIF/,/files/ENCFF343SNM/,/files/ENCFF320EML/,/files/ENCFF072QES/,/files/ENCFF763EHB/,/files/ENCFF415TRV/,/files/ENCFF449YAJ/,/files/ENCFF581YOE/,/files/ENCFF971RXZ/		ENCBS562ENC,ENCBS638NGV	1,2	1		Homo sapiens	unknown		retinoic acid	CHEBI:26536			48	hour				/replicates/f9f03ebe-f982-45d7-a8fa-84c14c0d62b8/,/replicates/cf744a88-de6b-466c-9942-10e35676b562/
